CPID;LOC;ChrgSessID;Time;EVID;PluginTime;PlugoutTime;SOCStart;SOCEnd;ChrgTime;MaxChACPower;MaxChDCPower;MaxDischACPower;MaxDischDCPower;SwID;PowerCh
8a5ab27c;P1D1L1;8161676540398018;20210325T172047;6050df4a7ae77b6ee7595856;20210325T162319;20210326T054319;7.0;100.0;0 days 13:20:00;;;;;V1.4(5);32.235
20210325T162319;0.0;;;;;;;;;;;;;;
20210325T162819;0.51;;;;;;;;;;;;;;
20210325T163319;1.026;;;;;;;;;;;;;;
20210325T163819;1.541;;;;;;;;;;;;;;
20210325T164319;2.056;;;;;;;;;;;;;;
20210325T164819;2.572;;;;;;;;;;;;;;
20210325T165319;3.088;;;;;;;;;;;;;;
20210325T165819;3.604;;;;;;;;;;;;;;
20210325T170319;4.119;;;;;;;;;;;;;;
20210325T170819;4.635;;;;;;;;;;;;;;
20210325T171319;5.15;;;;;;;;;;;;;;
20210325T171819;5.665;;;;;;;;;;;;;;
20210325T172319;6.181;;;;;;;;;;;;;;
20210325T172819;6.698;;;;;;;;;;;;;;
20210325T173319;7.213;;;;;;;;;;;;;;
20210325T173819;7.729;;;;;;;;;;;;;;
20210325T174319;8.246;;;;;;;;;;;;;;
20210325T174819;8.762;;;;;;;;;;;;;;
20210325T175319;9.279;;;;;;;;;;;;;;
20210325T175819;9.796;;;;;;;;;;;;;;
20210325T180319;10.314;;;;;;;;;;;;;;
20210325T180819;10.831;;;;;;;;;;;;;;
20210325T181319;11.348;;;;;;;;;;;;;;
20210325T181819;11.865;;;;;;;;;;;;;;
20210325T182319;12.381;;;;;;;;;;;;;;
20210325T182819;12.898;;;;;;;;;;;;;;
20210325T183319;13.109;;;;;;;;;;;;;;
20210325T183819;13.356;;;;;;;;;;;;;;
20210325T184319;13.603;;;;;;;;;;;;;;
20210325T184819;13.849;;;;;;;;;;;;;;
20210325T185319;14.096;;;;;;;;;;;;;;
20210325T185819;14.343;;;;;;;;;;;;;;
20210325T190319;14.59;;;;;;;;;;;;;;
20210325T190819;14.837;;;;;;;;;;;;;;
20210325T191319;15.083;;;;;;;;;;;;;;
