1639153685.0;0.0
1639153985.0;0.586
1639154285.0;1.205
1639154585.0;1.823
1639154885.0;2.404
1639155185.0;2.909
1639155485.0;3.358
1639155785.0;3.761
1639156085.0;4.126
1639156385.0;4.46
1639156685.0;4.762
1639156985.0;5.041
1639157285.0;5.299
1639157585.0;5.538
1639157885.0;5.76
1639158185.0;5.967
1639158485.0;6.161
1639158785.0;6.344
1639159085.0;6.516
1639159385.0;6.679
1639159685.0;6.833
1639159985.0;6.98
1639160285.0;7.119
1639160585.0;7.252
1639160885.0;7.379
1639161185.0;7.501
1639161485.0;7.614
1639161785.0;7.636
1639162085.0;7.636
1639162385.0;7.636
1639162685.0;7.636
1639162985.0;7.636
1639163285.0;7.636
1639163585.0;7.636
1639163885.0;7.636
1639164185.0;7.636
1639164485.0;7.636
1639164785.0;7.636
1639165085.0;7.636
1639165385.0;7.636
1639165685.0;7.636
1639165985.0;7.636
1639166285.0;7.636
1639166585.0;7.636
1639166885.0;7.636
1639167185.0;7.636
1639167485.0;7.636
1639167785.0;7.636
1639168085.0;7.636
1639168385.0;7.636
1639168685.0;7.636
1639168985.0;7.636
1639169015.0;7.636
1639169315.0;7.636
1639169615.0;7.636
1639169915.0;7.636
1639170215.0;7.636
1639170515.0;7.636
1639170815.0;7.636
