09/05/2021-00:00:00 0.0
09/05/2021-00:11:31 0.0
09/05/2021-00:23:02 0.0
09/05/2021-00:34:33 0.0
09/05/2021-00:46:04 0.0
09/05/2021-00:57:35 0.0
09/05/2021-01:09:06 0.0
09/05/2021-01:20:37 0.0
09/05/2021-01:32:08 0.0
09/05/2021-01:43:39 0.0
09/05/2021-01:55:10 0.0
09/05/2021-02:06:41 0.0
09/05/2021-02:18:12 0.0
09/05/2021-02:29:43 0.0
09/05/2021-02:41:14 0.0
09/05/2021-02:52:45 0.0
09/05/2021-03:04:16 0.0
09/05/2021-03:15:47 0.0
09/05/2021-03:27:18 0.0
09/05/2021-03:38:49 0.0
09/05/2021-03:50:20 0.0
09/05/2021-04:01:51 0.0
09/05/2021-04:13:22 0.0
09/05/2021-04:24:53 0.0
09/05/2021-04:36:24 0.0
09/05/2021-04:47:55 0.0
09/05/2021-04:59:26 0.0
09/05/2021-05:10:57 0.0
09/05/2021-05:22:28 0.0
09/05/2021-05:33:59 0.0
09/05/2021-05:45:30 0.0
09/05/2021-05:57:01 0.0
09/05/2021-06:08:32 0.0
09/05/2021-06:20:03 0.0
09/05/2021-06:31:34 0.0
09/05/2021-06:43:05 0.0
09/05/2021-06:54:36 0.0
09/05/2021-07:06:07 0.0
09/05/2021-07:17:38 0.0
09/05/2021-07:29:09 0.0
09/05/2021-07:40:40 0.0
09/05/2021-07:52:11 0.0
09/05/2021-08:03:42 0.0
09/05/2021-08:15:13 0.0
09/05/2021-08:26:44 0.0
09/05/2021-08:38:15 0.0
09/05/2021-08:49:46 0.0
09/05/2021-09:01:17 0.0
09/05/2021-09:12:48 0.0
09/05/2021-09:24:19 0.0
09/05/2021-09:35:50 0.0
09/05/2021-09:47:21 0.0
09/05/2021-09:58:52 0.0
09/05/2021-10:10:23 0.0
09/05/2021-10:21:54 0.0
09/05/2021-10:33:25 0.0
09/05/2021-10:44:56 0.0
09/05/2021-10:56:27 0.0
09/05/2021-11:07:58 0.0
09/05/2021-11:19:29 0.0
09/05/2021-11:31:00 0.0
09/05/2021-11:42:31 0.0
09/05/2021-11:54:02 0.0
09/05/2021-12:05:33 0.0
